5个GitHub开源项目：开源自动驾驶装300+车，AI有长期记忆还能做PPT,2026年06月28日,198,,,,,,,,,,,,0,,,9,,1,,0,,10,,0,,1,,
6月27日GitHub热门项目盘点：工具主导，有自托管工具和不用账号的加密聊天,2026年06月27日,1097,0.5276,,,,,0.373,,,0.1055,,,9,,,36,,1,,0,,69,,0,,4,,0.5164
微贷网烧光1.1亿美金，五千家P2P清零到0的复盘：期限错配+庞氏化+监管清退三重绞杀，淘到CreditOS卖铲子点子,2026年06月26日,548,0.2491,,,,,0.4081,,,0.0355,,,0,,,15,,0,,0,,5,,0,,1,,0.4249
6月26日 GitHub 热门项目盘点，AI 工具占了大半。,2026年06月26日,1056,0.5411,,,,,0.249,,,0.1035,,,11,,,38,,1,,0,,62,,4,,7,,0.516
6月25日GitHub涨星榜：苹果不用Docker自研Swift容器，6个项目值得关注，含20万星成长型AI伙伴,2026年06月25日,1620,0.6803,,,,,0.228,,,0.0348,,,9,,,24,,1,,0,,28,,0,,3,,0.3937
烧光5000万美金才懂：魔力耳朵死在双减一刀切，账本其实早崩了【创业淘金者】,2026年06月24日,663,0.216,,,,,0.4488,,,0.0273,,,0,,,9,,0,,0,,7,,0,,2,,0.4064
6月24日 GitHub 热门盘点来了,2026年06月24日,1152,0.4907,,,,,0.3037,,,0.1343,,,13,,,37,,1,,0,,97,,4,,15,,0.5415
烧光22亿美金的共享单车坟场：ofo小黄车怎么死的，又能淘到什么教训,2026年06月23日,774,0.3741,,,,,0.3719,,,0.0246,,,1,,,15,,0,,1,,3,,0,,0,,0.3911
6月23日 GitHub 热门盘点来了,2026年06月23日,952,0.413,,,,,0.3302,,,0.1066,,,6,,,32,,1,,0,,56,,0,,11,,0.6021
第25周GitHub周榜速览（6月15日-21日），13个涨星最猛的项目，AI占了8个,2026年06月22日,1209,0.4526,,,,,0.335,,,0.1204,,,16,,,40,,0,,0,,85,,8,,13,,0.5674
字节开源的 SuperAgent 框架 deer-flow 7.2万星，能自主研究、写码、创作，靠沙箱记忆和子 agent 处理几分钟到几小时的长任务,2026年06月22日,2446,0.6303,,,,,0.2995,,,0.2004,,,43,,,108,,1,,0,,326,,12,,40,,0.5116
6月21日GitHub盘点：一个人.claude目录13.8万星盖过大厂，今日涨星王headroom单日+3786,2026年06月21日,7963,0.8237,,,,,0.2262,,,0.1854,,,199,,,348,,8,,0,,927,,64,,129,,0.4853
6月20日GitHub热榜：输入砍九成AI答案没变｜headroom单日近四千星+palmier-pro AI剪视频+penpot免费设计工具,2026年06月20日,1347,0.5375,,,,,0.2716,,,0.0632,,,10,,,29,,1,,0,,50,,0,,5,,0.4845
tmux深度解析：2007年的终端复用器，凭什么让会话永不掉线？client-server架构全拆解,2026年06月19日,1401,0.6148,,,,,0.2722,,,0.0629,,,5,,,34,,3,,0,,42,,4,,5,,0.2961
6月19日 GitHub 涨星榜：codebase-memory-mcp 单日+2308★居首，把代码库变成知识图谱给AI省99%token,2026年06月19日,1838,0.6872,,,,,0.2587,,,0.0987,,,24,,,48,,3,,0,,117,,2,,11,,0.4923
4万星终端文件管理器深度解析：4种图像协议，终端里看图看视频,2026年06月18日,1305,0.565,,,,,0.3062,,,0.0798,,,11,,,34,,5,,0,,59,,3,,3,,0.5297
6月18日GitHub涨星榜：AI看代码省99%token 单日涨幅王+1523星 6个开源项目,2026年06月18日,11736,0.9091,,,,,0.1577,,,0.1313,,,328,,,419,,51,,1,,947,,39,,84,,0.4347
从 Katerra 烧光20亿破产，看建筑投标分析SaaS的商业逻辑｜13万亿市场的薄利机会,2026年06月17日,1021,0.4382,,,,,0.3284,,,0.0225,,,1,,,6,,0,,0,,12,,1,,4,,0.2188
6月17日GitHub热榜：要淘汰IP地址的项目 + 不用分词器的TTS｜6个新锐开源盘点,2026年06月17日,1205,0.585,,,,,0.2364,,,0.064,,,11,,,16,,0,,0,,54,,4,,3,,0.5713
9年大模型进化史：从Transformer到盘古开源，参数暴涨一万倍,2026年06月16日,1002,0.4965,,,,,0.3624,,,0.035,,,1,,,18,,2,,0,,12,,3,,0,,0.4241
6月16日GitHub榜单 AI agent占了4个 NVIDIA亲自下场 +1079星最猛,2026年06月16日,1478,0.5693,,,,,0.3107,,,0.1385,,,23,,,58,,3,,0,,122,,5,,16,,0.6507
6月15日GitHub Trending：SkillSpector今日+962·AI审AI反直觉居首,2026年06月15日,1208,0.5234,,,,,0.2775,,,0.0705,,,9,,,25,,3,,0,,50,,2,,5,,0.4947
