6月25日GitHub涨星榜：苹果不用Docker自研Swift容器，6个项目值得关注，含20万星成长型AI伙伴,2026年06月25日,335,,,,,,,,,0.1196,,,0,,,11,,1,,0,,4,,0,,2,,
烧光5000万美金才懂：魔力耳朵死在双减一刀切，账本其实早崩了【创业淘金者】,2026年06月24日,600,0.1433,,,,,0.4439,,,0.0288,,,0,,,9,,0,,0,,6,,0,,2,,0.4394
6月24日 GitHub 热门盘点来了,2026年06月24日,972,0.4141,,,,,0.314,,,0.1384,,,5,,,34,,1,,0,,80,,4,,13,,0.5473
烧光22亿美金的共享单车坟场：ofo小黄车怎么死的，又能淘到什么教训,2026年06月23日,728,0.3747,,,,,0.3607,,,0.0248,,,1,,,14,,0,,1,,3,,0,,0,,0.3925
6月23日 GitHub 热门盘点来了,2026年06月23日,839,0.4167,,,,,0.329,,,0.1105,,,6,,,32,,1,,0,,51,,0,,8,,0.6041
第25周GitHub周榜速览（6月15日-21日），13个涨星最猛的项目，AI占了8个,2026年06月22日,1072,0.4509,,,,,0.3375,,,0.1075,,,15,,,36,,0,,0,,67,,6,,6,,0.5597
字节开源的 SuperAgent 框架 deer-flow 7.2万星，能自主研究、写码、创作，靠沙箱记忆和子 agent 处理几分钟到几小时的长任务,2026年06月22日,2194,0.6193,,,,,0.2925,,,0.1982,,,35,,,98,,1,,0,,290,,12,,35,,0.5091
6月21日GitHub盘点：一个人.claude目录13.8万星盖过大厂，今日涨星王headroom单日+3786,2026年06月21日,6797,0.8198,,,,,0.2105,,,0.1783,,,149,,,284,,7,,0,,768,,53,,101,,0.4864
6月20日GitHub热榜：输入砍九成AI答案没变｜headroom单日近四千星+palmier-pro AI剪视频+penpot免费设计工具,2026年06月20日,1296,0.5393,,,,,0.2723,,,0.0625,,,8,,,29,,1,,0,,46,,0,,5,,0.4789
tmux深度解析：2007年的终端复用器，凭什么让会话永不掉线？client-server架构全拆解,2026年06月19日,1328,0.6225,,,,,0.2704,,,0.0602,,,3,,,33,,3,,0,,36,,4,,4,,0.2935
6月19日 GitHub 涨星榜：codebase-memory-mcp 单日+2308★居首，把代码库变成知识图谱给AI省99%token,2026年06月19日,1747,0.6876,,,,,0.2553,,,0.101,,,22,,,46,,3,,0,,114,,2,,11,,0.4887
4万星终端文件管理器深度解析：4种图像协议，终端里看图看视频,2026年06月18日,1257,0.5677,,,,,0.2994,,,0.078,,,11,,,30,,5,,0,,57,,3,,3,,0.5288
6月18日GitHub涨星榜：AI看代码省99%token 单日涨幅王+1523星 6个开源项目,2026年06月18日,10943,0.9098,,,,,0.154,,,0.1349,,,314,,,398,,48,,1,,910,,35,,82,,0.4357
从 Katerra 烧光20亿破产，看建筑投标分析SaaS的商业逻辑｜13万亿市场的薄利机会,2026年06月17日,1011,0.4392,,,,,0.3298,,,0.0217,,,1,,,5,,0,,0,,12,,1,,4,,0.2194
6月17日GitHub热榜：要淘汰IP地址的项目 + 不用分词器的TTS｜6个新锐开源盘点,2026年06月17日,1178,0.589,,,,,0.2321,,,0.0654,,,10,,,16,,0,,0,,54,,4,,3,,0.5689
9年大模型进化史：从Transformer到盘古开源，参数暴涨一万倍,2026年06月16日,959,0.5016,,,,,0.362,,,0.0334,,,1,,,17,,2,,0,,11,,2,,0,,0.4262
6月16日GitHub榜单 AI agent占了4个 NVIDIA亲自下场 +1079星最猛,2026年06月16日,1418,0.5749,,,,,0.3059,,,0.1385,,,22,,,57,,3,,0,,117,,5,,15,,0.6549
6月15日GitHub Trending：SkillSpector今日+962·AI审AI反直觉居首,2026年06月15日,1186,0.5243,,,,,0.2781,,,0.0709,,,8,,,25,,3,,0,,49,,2,,5,,0.4926
【第24周周榜】13项目4组分档，6个AI技能集体上榜，markitdown 15.3万星封王,2026年06月15日,1676,0.5991,,,,,0.2147,,,0.1235,,,19,,,60,,3,,0,,127,,7,,9,,0.5024
6月14日GitHub Trending：6个猛项目盘点，AI Agent占一半，还有工具把大模型推理延迟砍掉一大半,2026年06月14日,2306,0.6179,,,,,0.327,,,0.1555,,,51,,,99,,2,,0,,212,,16,,29,,0.6187
上线4天就下架，国产GLM-5.2同日开源,2026年06月13日,2110,0.6561,,,,,0.3026,,,0.018,,,1,,,24,,0,,0,,12,,0,,2,,0.3707
740→1的求职工程：开源项目Career-Ops如何用提示词即代码重塑AI求职,2026年06月13日,669,0.4529,,,,,0.3877,,,0.0718,,,2,,,12,,1,,0,,27,,0,,8,,0.3239
6月13日 GitHub 盘点：Apple 容器+3513星、PowerToys效率工具、LMCache推理加速等6项目,2026年06月13日,1200,0.5888,,,,,0.2523,,,0.0558,,,9,,,23,,1,,0,,38,,4,,1,,0.5872
一个AI自己拍的视频，讲开源🔥 9道工序连成流水线，65个组件搭出每一帧，4颗引擎之心盯紧每一步。,2026年06月12日,527,0.277,,,,,0.4195,,,0.0455,,,0,,,10,,0,,0,,14,,0,,0,,0.5686
【深度】企业AI培训：成本砍2.5万倍，旧打法为什么集体翻车？,2026年06月12日,515,0.3543,,,,,0.352,,,0.0368,,,0,,,5,,2,,0,,9,,0,,3,,0.2773
苹果做容器+AI技能生态爆发 | 6月12日GitHub热门项目：superpowers 22万星、agent-skills单日+3275,2026年06月12日,1073,0.6611,,,,,0.2336,,,0.0466,,,5,,,19,,1,,0,,27,,2,,1,,0.5174
6个GitHub项目，苹果居然自己做了个容器工具,2026年06月11日,1022,0.4808,,,,,0.3113,,,0.0548,,,6,,,21,,1,,0,,30,,2,,2,,0.5939
GitHub今日榜单诡异了，全是 AI 替人干活的项目 🔥,2026年06月10日,2591,0.6613,,,,,0.2511,,,0.1283,,,52,,,91,,3,,0,,197,,5,,35,,0.5974
