GitHub 今日榜首不写代码：public-apis 免费API清单攒下 46 万星，单日再涨 1588。cordis 单日 +720、yt-dlp 18 万,2026年08月17日,1244,0.6414,,,,,0.2274,,,0.0988,,,4,,,18,,0,,0,,94,,1,,14,,0.4944
【第34周周榜】GitHub一半项目在给AI打工：78K星AI管家、14MB迷你模型、91K星数学动画引擎,2026年08月17日,768,0.4582,,,,,0.415,,,0.0451,,,2,,,11,,0,,0,,19,,0,,1,,0.3732
FDE 番外：把 AI 带进客户现场，招聘涨 42 倍的岗位到底是什么,2026年08月16日,771,0.344,,,,,0.4844,,,0.0628,,,0,,,7,,0,,0,,36,,0,,5,,0.1125
4GB显卡训8B模型！今日5个AI项目双线对决：一句话生成应用单日+544星，官方给AI配云电脑和技能库,2026年08月16日,585,0.3886,,,,,0.3764,,,0.083,,,0,,,13,,1,,0,,32,,0,,2,,0.5336
剪视频和远程桌面全免费：4 个开源工具替换付费软件，合计 20 万星,2026年08月15日,712,0.3907,,,,,0.4115,,,0.1657,,,2,,,23,,0,,0,,84,,2,,8,,0.601
你的信息可能早漏光了！4个守住隐私的开源工具，安全自查加本地不上传,2026年08月14日,1089,0.6683,,,,,0.3768,,,0.1731,,,3,,,48,,2,,0,,131,,2,,10,,0.5132
AI 居然不瞎编了？5 个开源落地基建盘点：统一工作区、14MB 端侧模型、本地跑大模型、检索引擎、决策图谱,2026年08月14日,620,0.3916,,,,,0.4244,,,0.1035,,,1,,,8,,0,,0,,51,,0,,5,,0.5581
5个让生活变简单的开源工具：画图传文件学英语做PPT端侧AI,2026年08月13日,462,0.274,,,,,0.4768,,,0.0673,,,0,,,5,,0,,0,,23,,0,,3,,0.5515
AI不用人盯了？5个开源项目凑齐智能体工程化三件套：并行开发环境+终身AI导师+管理面板+两技能库，单日最高+875星,2026年08月12日,912,0.4332,,,,,0.3786,,,0.1367,,,1,,,30,,0,,0,,83,,5,,6,,0.567
4个老工具57万星冲上热榜：manim代码画数学动画，27.8万人收藏的编程自学清单,2026年08月12日,777,0.4314,,,,,0.3624,,,0.0944,,,5,,,16,,0,,0,,51,,0,,7,,0.5614
AI不写代码了，去画图、炒股、打官司：agency-agents组团14万星，ComfyUI节点画图12万星,2026年08月11日,659,0.3232,,,,,0.41,,,0.0958,,,1,,,19,,0,,0,,40,,0,,4,,0.5482
单日涨星2655的AI编程agent，居然会自我进化｜GitHub热门,2026年08月11日,1060,0.5588,,,,,0.2902,,,0.1322,,,9,,,41,,2,,0,,82,,6,,9,,0.54
谷歌DeepMind居然开源天气模型，今天4个GitHub热门项目一次看,2026年08月10日,857,0.4691,,,,,0.334,,,0.0514,,,1,,,12,,0,,0,,30,,0,,3,,0.4481
第33周GitHub周榜速览：4G显存跑七百亿参数大模型，13个项目四个领域，大厂集中下场开源,2026年08月10日,703,0.5935,,,,,0.3167,,,0.0456,,,4,,,15,,1,,0,,17,,0,,0,,0.429
个人技能包半年攒20万星，今天GitHub四个热门项目值得一看,2026年08月09日,1050,0.4924,,,,,0.3115,,,0.0936,,,3,,,26,,2,,0,,67,,0,,4,,0.5376
单日近三千星，4个AI agent盘点：自我迭代agent、Google官方技能包、可追溯知识图谱、资深从业者多AI协同,2026年08月08日,1068,0.5249,,,,,0.3274,,,0.1114,,,6,,,33,,0,,0,,73,,2,,11,,0.5394
单日涨2271星，AI自己攒经验｜今天5个GitHub热门项目,2026年08月08日,791,0.4507,,,,,0.3461,,,0.0886,,,3,,,22,,0,,0,,41,,1,,6,,0.5003
8月7日GitHub四个项目杀入榜单，一半不是AI：guava·authentik·code-review-graph·loopx,2026年08月07日,1017,0.5493,,,,,0.2923,,,0.056,,,10,,,20,,0,,0,,33,,2,,2,,0.604
差点全盘否定低代码——三轮苏格拉底式追问后，我找到了它在 AI 时代的唯一活路,2026年08月06日,530,0.1781,,,,,0.415,,,0.0264,,,0,,,7,,0,,0,,6,,0,,1,,0.4455
AI agent 集体进化——今日AI风向标，五个开源项目精选,2026年08月06日,1135,0.5124,,,,,0.2651,,,0.0837,,,8,,,32,,2,,0,,56,,0,,5,,0.5943
给AI配了台电脑——今日GitHub热门，AI agent工具主导榜单四个精选,2026年08月06日,1152,0.5649,,,,,0.265,,,0.0772,,,9,,,24,,0,,0,,59,,0,,6,,0.5966
26万星不是AI模型！8月5日GitHub 5个开源项目：AI技能框架、Node原作者运行时、今日登顶Rust库,2026年08月05日,1021,0.5109,,,,,0.2981,,,0.0832,,,5,,,19,,1,,0,,64,,0,,1,,0.5157
8月5日AI风向标｜26万星让AI自己干活，4G显存本地跑700亿大模型,2026年08月05日,2793,0.7313,,,,,0.2301,,,0.1264,,,40,,,88,,7,,0,,224,,8,,27,,0.5068
5个AI开源项目：团队共用记忆脑+读全网+4G本地跑大模型+实时语音+免费语音工作室,2026年08月04日,942,0.4499,,,,,0.339,,,0.0785,,,2,,,20,,3,,0,,47,,0,,4,,0.481
4G显存跑700亿大模型！8月4日GitHub 6个开源项目：Redis作者新作、Rust库一天涨近1700星,2026年08月04日,2619,0.7847,,,,,0.2467,,,0.1063,,,21,,,81,,4,,0,,169,,9,,16,,0.4812
今日AI榜8个项目4个钻命令行,2026年08月03日,593,0.348,,,,,0.4541,,,0.0507,,,0,,,5,,0,,0,,20,,2,,4,,0.6124
第32周GitHub周榜：13个开源项目，AI编程工具占8个,2026年08月03日,830,0.4523,,,,,0.3397,,,0.0788,,,3,,,13,,1,,0,,44,,2,,5,,0.5347
今日GitHub：Agent-Reach给AI装眼睛看全网，reverse-skill单日涨1145星，AI基建三连发,2026年08月03日,1173,0.5484,,,,,0.3412,,,0.1103,,,12,,,34,,0,,0,,83,,1,,11,,0.5462
今日AI开源风向：airllm用4GB显卡跑70B大模型，微软AI系统课单日涨2617，5个项目近五千星,2026年08月02日,1984,0.6568,,,,,0.27,,,0.0752,,,3,,,39,,6,,0,,89,,4,,11,,0.4518
AI 居然能连干几小时？今日GitHub 6个开源热门：deer-flow、微软AI课、TRELLIS文字生3D,2026年08月02日,1091,0.4012,,,,,0.3277,,,0.071,,,1,,,21,,0,,0,,48,,0,,8,,0.5317
8月1日GitHub热门盘点：几十块芯片做硬件安全研究，微软AI课单日涨1592星，5个开源项目AI占一半,2026年08月01日,703,0.3415,,,,,0.4409,,,0.0533,,,3,,,17,,0,,0,,16,,0,,4,,0.4975
7月31日GitHub涨星盘点：openwork单日+916星，speech-to-speech本地语音助手不联网,2026年07月31日,1079,0.5117,,,,,0.3148,,,0.0871,,,10,,,17,,0,,0,,71,,2,,8,,0.5652
技术书PDF变AI技能：book-to-skill+1428星榜首，superpowers26万星，jcode省内存，VibeVoice，snipe-it,2026年07月30日,1296,0.5697,,,,,0.3358,,,0.1379,,,8,,,33,,0,,0,,130,,3,,13,,0.5295
浏览器造3D建筑，ECC半年23万星，6项目跨方向盘点,2026年07月29日,788,0.4415,,,,,0.3728,,,0.088,,,4,,,21,,0,,0,,51,,0,,0,,0.5484
6个项目杀入GitHub，让AI看视频的工具、自托管AI伴侣、AI跨平台调研,2026年07月28日,1159,0.4023,,,,,0.3803,,,0.1332,,,8,,,42,,0,,0,,102,,0,,13,,0.5512
【第31周周榜】AI编程占一整组！ai-agent-book一周涨近1万6千星成涨幅王，OmniRoute接住两百多家AI服务商,2026年07月27日,1308,0.4664,,,,,0.2969,,,0.0774,,,22,,,34,,0,,0,,64,,0,,8,,0.4772
