第30周GitHub周榜：12个项目跨5领域，涨幅王OpenCut单周破万星,2026年07月20日,12,,,,,,,,,,,,0,,,18,,0,,0,,0,,0,,0,,
4GB显存跑70B？今日GitHub 6个硬核项目：低显存推理/三维重建/设计工程跨圈,2026年07月19日,1650,,,,,,,,,0.1097,,,0,,,63,,4,,0,,104,,4,,11,,
Skill 仓库实操：4 skill + 13 规范复制即用（devflow/sql-query/crud-gen/code-review）,2026年07月18日,712,0.1521,,,,,0.5815,,,0.0815,,,1,,,23,,0,,0,,30,,0,,4,,0.2668
度量实操：跑 ai-metrics 看清 AI 真实占比（三层识别+风格学反伪造）,2026年07月18日,371,0.2514,,,,,0.6185,,,0.1,,,0,,,18,,3,,0,,16,,0,,0,,0.1081
2026年7月18日 GitHub 榜单速览，6 个项目霸榜过万星,2026年07月18日,899,0.4263,,,,,0.3457,,,0.0762,,,1,,,33,,0,,0,,31,,3,,4,,0.5975
Skill 范式整合：个体经验怎么变组织资产（7种范式+自我改进）,2026年07月18日,716,0.5377,,,,,0.4262,,,0.164,,,2,,,26,,0,,0,,82,,2,,8,,0.1621
7月17日 GitHub 涨星盘点：开源剪辑工具 OpenCut 单日三千星，hallmark 用 AI 技术去除 AI 生成界面的 AI 味,2026年07月17日,986,0.4716,,,,,0.3753,,,0.109,,,9,,,40,,0,,0,,57,,0,,10,,0.4761
【GitHub 7/16】4个新项目冲榜单，skills单日2130星霸榜,2026年07月16日,1134,0.5696,,,,,0.2816,,,0.0924,,,18,,,45,,0,,0,,49,,2,,9,,0.5938
7月15日GitHub热门6项目盘点：开源剪映OpenCut单日涨4349星霸榜,2026年07月15日,1335,0.5979,,,,,0.3316,,,0.1121,,,17,,,50,,1,,0,,90,,2,,9,,0.4973
【GitHub 7/14】开源剪映单日+1077、知识图谱技能+1028，六个项目两个破千，AI 与非 AI 各半,2026年07月14日,1414,0.5612,,,,,0.3182,,,0.1554,,,20,,,70,,2,,0,,131,,2,,15,,0.5511
【GitHub周观察】单日涨星近八百：一个让AI帮你做交易，另一个专门防着AI删你硬盘｜7月13日6个热门项目深度盘点,2026年07月13日,866,0.4075,,,,,0.3691,,,0.0453,,,9,,,18,,0,,0,,21,,0,,0,,0.5274
第29周GitHub周榜AIagent占满14个项目,2026年07月13日,1239,0.6269,,,,,0.2725,,,0.0965,,,20,,,55,,1,,0,,56,,3,,4,,0.5183
GitHub今日5项目，pgrust用Rust重写Postgres一天789星，NASA飞行框架fprime开源，next-ai-draw-io自然语言画流程图,2026年07月12日,1084,0.5456,,,,,0.3324,,,0.0518,,,6,,,27,,0,,0,,26,,0,,3,,0.5667
AI 代码占比怎么算？三层识别防伪造（76.6% 真相）,2026年07月11日,574,0.1803,,,,,0.559,,,0.0226,,,2,,,8,,0,,0,,5,,0,,0,,0.172
防 AI 偷改测试：三层防护+四案例从10行到15000行,2026年07月11日,358,0.2029,,,,,0.6781,,,0.053,,,1,,,9,,0,,0,,10,,0,,0,,0.2376
