6月19日 GitHub 涨星榜：codebase-memory-mcp 单日+2308★居首，把代码库变成知识图谱给AI省99%token,2026年06月19日,140,,,,,,,,,,,,0,,,6,,1,,0,,9,,0,,0,,
4万星终端文件管理器深度解析：4种图像协议，终端里看图看视频,2026年06月18日,994,0.0233,,,,,0.6101,,,0.059,,,0,,,22,,5,,0,,32,,0,,3,,0.6023
6月18日GitHub涨星榜：AI看代码省99%token 单日涨幅王+1523星 6个开源项目,2026年06月18日,6108,0.7445,,,,,0.1983,,,0.1442,,,26,,,224,,26,,0,,548,,27,,46,,0.4581
从 Katerra 烧光20亿破产，看建筑投标分析SaaS的商业逻辑｜13万亿市场的薄利机会,2026年06月17日,916,0.4564,,,,,0.3383,,,0.0208,,,0,,,5,,0,,0,,12,,0,,2,,0.2055
6月17日GitHub热榜：要淘汰IP地址的项目 + 不用分词器的TTS｜6个新锐开源盘点,2026年06月17日,1033,0.599,,,,,0.2278,,,0.0667,,,7,,,15,,0,,0,,45,,4,,3,,0.5566
9年大模型进化史：从Transformer到盘古开源，参数暴涨一万倍,2026年06月16日,857,0.5254,,,,,0.3569,,,0.0316,,,1,,,14,,2,,0,,9,,2,,0,,0.4261
6月16日GitHub榜单 AI agent占了4个 NVIDIA亲自下场 +1079星最猛,2026年06月16日,1254,0.5682,,,,,0.3172,,,0.1379,,,15,,,52,,3,,0,,98,,5,,12,,0.6456
6月15日GitHub Trending：SkillSpector今日+962·AI审AI反直觉居首,2026年06月15日,1071,0.5249,,,,,0.2922,,,0.074,,,7,,,23,,3,,0,,46,,2,,5,,0.4676
【第24周周榜】13项目4组分档，6个AI技能集体上榜，markitdown 15.3万星封王,2026年06月15日,1441,0.612,,,,,0.2154,,,0.1231,,,14,,,52,,1,,0,,108,,6,,9,,0.493
6月14日GitHub Trending：6个猛项目盘点，AI Agent占一半，还有工具把大模型推理延迟砍掉一大半,2026年06月14日,2042,0.6126,,,,,0.3258,,,0.1508,,,45,,,88,,2,,0,,181,,12,,26,,0.6185
上线4天就下架，国产GLM-5.2同日开源,2026年06月13日,1988,0.6582,,,,,0.3074,,,0.0171,,,1,,,20,,0,,0,,12,,0,,2,,0.3758
740→1的求职工程：开源项目Career-Ops如何用提示词即代码重塑AI求职,2026年06月13日,610,0.4456,,,,,0.4015,,,0.074,,,2,,,10,,1,,0,,26,,0,,8,,0.2934
6月13日 GitHub 盘点：Apple 容器+3513星、PowerToys效率工具、LMCache推理加速等6项目,2026年06月13日,1133,0.5813,,,,,0.2535,,,0.0557,,,9,,,22,,1,,0,,35,,4,,1,,0.5758
一个AI自己拍的视频，讲开源🔥 9道工序连成流水线，65个组件搭出每一帧，4颗引擎之心盯紧每一步。,2026年06月12日,489,0.2677,,,,,0.4274,,,0.039,,,0,,,7,,0,,0,,12,,0,,0,,0.5646
【深度】企业AI培训：成本砍2.5万倍，旧打法为什么集体翻车？,2026年06月12日,487,0.3396,,,,,0.3519,,,0.039,,,0,,,5,,2,,0,,9,,0,,3,,0.2796
苹果做容器+AI技能生态爆发 | 6月12日GitHub热门项目：superpowers 22万星、agent-skills单日+3275,2026年06月12日,1024,0.6562,,,,,0.2335,,,0.0469,,,4,,,18,,1,,0,,26,,2,,1,,0.5025
6个GitHub项目，苹果居然自己做了个容器工具,2026年06月11日,949,0.4767,,,,,0.311,,,0.057,,,6,,,19,,1,,0,,30,,2,,2,,0.5845
GitHub今日榜单诡异了，全是 AI 替人干活的项目 🔥,2026年06月10日,2445,0.6658,,,,,0.2512,,,0.1315,,,49,,,88,,3,,0,,191,,5,,34,,0.5956
"【开源深度解析】Agent Reach — 多平台零成本打通，AI助手的万能钥匙（253 commits, MIT协议）",2026年06月09日,998,0.4615,,,,,0.3424,,,0.0882,,,8,,,23,,3,,0,,52,,6,,4,,0.3192
6月9日GitHub热门项目盘点,2026年06月09日,1349,0.5773,,,,,0.3089,,,0.1077,,,29,,,51,,2,,1,,79,,4,,8,,0.6252
一个关于开源精神的故事：什么样的人会关注一个讲开源项目的频道？,2026年06月09日,558,0.5228,,,,,0.3925,,,0.0737,,,9,,,22,,8,,0,,7,,4,,0,,0.4115
6月8日GitHub杀上来几个猛项目,2026年06月08日,1627,0.6274,,,,,0.2283,,,0.0892,,,31,,,52,,1,,0,,76,,6,,10,,0.586
第24周 GitHub 周榜，19个项目杀入榜单，有个工具把AI输入砍掉九成,2026年06月08日,2167,0.6765,,,,,0.2905,,,0.1689,,,67,,,101,,8,,0,,206,,16,,36,,0.5391
81K Star的开源项目，干了6年，你以为只是个文字识别？,2026年06月07日,5276,0.8426,,,,,0.2566,,,0.1804,,,132,,,237,,1,,1,,612,,28,,73,,0.3365
6月7日 GitHub 涨星最高的6个项目，AI占了一大半,2026年06月07日,2330,0.714,,,,,0.2281,,,0.1514,,,58,,,99,,1,,0,,219,,8,,26,,0.6203
断网后电脑还能跑 AI、查百科、看地图、学课程,2026年06月06日,1231,0.6223,,,,,0.2732,,,0.114,,,12,,,33,,1,,0,,95,,2,,9,,0.4138
6月6日 GitHub 热门项目盘点,2026年06月06日,1342,0.6852,,,,,0.2156,,,0.0649,,,33,,,25,,2,,0,,50,,6,,4,,0.6159
48天近千星，一个数字人全链路框架凭什么？,2026年06月05日,1183,0.7031,,,,,0.2455,,,0.1434,,,12,,,27,,3,,0,,120,,4,,15,,0.4692
AI输入砍掉95%答案不变！今天GitHub热榜5个项目个个能打,2026年06月05日,4481,0.8508,,,,,0.2132,,,0.1427,,,101,,,159,,12,,0,,391,,18,,58,,0.5522
6月4日GitHub热门项目来啦！,2026年06月04日,17363,0.9307,,,,,0.3463,,,0.2823,,,1144,,,1560,,59,,0,,2818,,181,,273,,0.491
54000 Star造假？揭秘RuView虚假开源项目,2026年06月04日,1668,0.8206,,,,,0.1941,,,0.0321,,,16,,,25,,0,,0,,20,,0,,9,,0.3793
二次元开源工具大盘点，收藏备用！,2026年06月03日,5871,0.8586,,,,,0.3492,,,0.3101,,,164,,,585,,21,,0,,1120,,71,,39,,0.3469
6月3日涨星最快的6个项目，一个已经20万星了,2026年06月03日,3090,0.8478,,,,,0.331,,,0.1687,,,218,,,188,,3,,0,,295,,16,,21,,0.6254
