6个AI替你干活的开源项目：strix今日+2167、superpowers 24万星Agent框架、video-use AI剪视频，安全到求职都让AI接手。,2026年07月03日,695,,,,,,,,,0.1269,,,0,,,28,,0,,0,,47,,2,,4,,
6个GitHub项目大厂占一半，普通人也能上手,2026年07月02日,889,0.4611,,,,,0.373,,,0.1208,,,9,,,34,,1,,0,,64,,3,,7,,0.5993
5个项目冲上GitHub榜单，一个网关省掉95%的token,2026年07月01日,1325,0.5721,,,,,0.2765,,,0.1133,,,3,,,38,,5,,0,,99,,1,,8,,0.5468
烧 1 亿美金才懂的教训：双向平台最怕的是自己人。,2026年06月30日,460,0.2138,,,,,0.4625,,,0.0307,,,1,,,10,,0,,0,,4,,0,,0,,0.3792
5个安全研究项目冲上GitHub榜单，一个用户名扒出3000多个站点公开信息,2026年06月30日,742,0.398,,,,,0.4131,,,0.1135,,,6,,,23,,0,,0,,52,,2,,7,,0.5583
第27周GitHub涨星榜：14个项目分5大领域，最高一个一周涨近1.9万星,2026年06月29日,833,0.405,,,,,0.3487,,,0.0815,,,5,,,25,,0,,0,,34,,2,,6,,0.5824
5个AI工具单日杀入GitHub榜单，codebase-memory-mcp涨2162星,2026年06月29日,962,0.3957,,,,,0.3495,,,0.0708,,,5,,,24,,1,,0,,40,,1,,3,,0.5844
【PowerToys 深度解析】微软官方30+效率工具，9333次提交，1套统一框架,2026年06月28日,1033,0.4536,,,,,0.3311,,,0.0894,,,2,,,30,,3,,0,,52,,0,,8,,0.3536
5个GitHub开源项目：开源自动驾驶装300+车，AI有长期记忆还能做PPT,2026年06月28日,776,0.3799,,,,,0.3593,,,0.0923,,,3,,,19,,1,,0,,47,,0,,4,,0.541
6月27日GitHub热门项目盘点：工具主导，有自托管工具和不用账号的加密聊天,2026年06月27日,1340,0.5644,,,,,0.3286,,,0.099,,,15,,,42,,1,,0,,84,,0,,5,,0.5276
微贷网烧光1.1亿美金，五千家P2P清零到0的复盘：期限错配+庞氏化+监管清退三重绞杀，淘到CreditOS卖铲子点子,2026年06月26日,626,0.2809,,,,,0.4039,,,0.0338,,,0,,,15,,0,,0,,5,,0,,1,,0.4105
