6月18日GitHub涨星榜：AI看代码省99%token 单日涨幅王+1523星 6个开源项目,2026年06月18日,94,,,,,,,,,,,,0,,,8,,0,,0,,4,,0,,0,,
从 Katerra 烧光20亿破产，看建筑投标分析SaaS的商业逻辑｜13万亿市场的薄利机会,2026年06月17日,849,0.2444,,,,,0.4152,,,0.0202,,,0,,,4,,0,,0,,11,,0,,2,,0.2465
6月17日GitHub热榜：要淘汰IP地址的项目 + 不用分词器的TTS｜6个新锐开源盘点,2026年06月17日,911,0.5679,,,,,0.2329,,,0.0709,,,6,,,15,,0,,0,,41,,4,,3,,0.5559
9年大模型进化史：从Transformer到盘古开源，参数暴涨一万倍,2026年06月16日,814,0.5248,,,,,0.359,,,0.032,,,1,,,13,,2,,0,,9,,2,,0,,0.4243
6月16日GitHub榜单 AI agent占了4个 NVIDIA亲自下场 +1079星最猛,2026年06月16日,1163,0.5642,,,,,0.3083,,,0.1279,,,15,,,48,,3,,0,,89,,5,,9,,0.6385
6月15日GitHub Trending：SkillSpector今日+962·AI审AI反直觉居首,2026年06月15日,1035,0.5258,,,,,0.2971,,,0.0769,,,7,,,23,,3,,0,,45,,2,,5,,0.4619
【第24周周榜】13项目4组分档，6个AI技能集体上榜，markitdown 15.3万星封王,2026年06月15日,1361,0.6144,,,,,0.2161,,,0.1227,,,12,,,49,,1,,0,,102,,6,,9,,0.4865
6月14日GitHub Trending：6个猛项目盘点，AI Agent占一半，还有工具把大模型推理延迟砍掉一大半,2026年06月14日,1959,0.607,,,,,0.3238,,,0.1489,,,39,,,86,,2,,0,,170,,12,,22,,0.6207
上线4天就下架，国产GLM-5.2同日开源,2026年06月13日,1947,0.657,,,,,0.3095,,,0.0174,,,1,,,20,,0,,0,,12,,0,,2,,0.3769
740→1的求职工程：开源项目Career-Ops如何用提示词即代码重塑AI求职,2026年06月13日,590,0.4437,,,,,0.41,,,0.0765,,,2,,,10,,1,,0,,26,,0,,8,,0.2855
6月13日 GitHub 盘点：Apple 容器+3513星、PowerToys效率工具、LMCache推理加速等6项目,2026年06月13日,1112,0.5828,,,,,0.2551,,,0.0495,,,9,,,19,,1,,0,,34,,0,,1,,0.5743
一个AI自己拍的视频，讲开源🔥 9道工序连成流水线，65个组件搭出每一帧，4颗引擎之心盯紧每一步。,2026年06月12日,479,0.2638,,,,,0.4241,,,0.0398,,,0,,,7,,0,,0,,12,,0,,0,,0.5634
【深度】企业AI培训：成本砍2.5万倍，旧打法为什么集体翻车？,2026年06月12日,481,0.3362,,,,,0.3497,,,0.0395,,,0,,,5,,2,,0,,9,,0,,3,,0.2774
